begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2010060100    2015063023  166.1000       166    174.00            1.15  2014060517  2014061523                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  167.2000       167    243.00            2.58  2014061610  2014062913                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  168.1000       168    213.00           -0.23  2014061013  2014062210                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  169.1000       169    295.00           -3.03  2014062008  2014070515                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  171.1000       171    234.00            0.04  2014072910  2014081104                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  172.1000       172    189.00            2.59  2014081102  2014082123                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  174.1000       174    211.00           -5.44  2014081615  2014082810                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  175.1000       175    295.00           -0.91  2014090409  2014091916                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  176.1000       176    174.00            2.55  2014090510  2014091516                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  177.1000       177    326.00           -5.53  2014090715  2014092405                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  177.2000       177    333.00           -1.26  2014090715  2014092412                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  177.3000       177    285.00           -0.32  2014090908  2014092405                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  177.4000       177    292.00            4.52  2014090908  2014092412                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  178.1000       178    172.00           -1.55  2014091617  2014092621                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  179.1000       179    552.00           -1.55  2014091900  2014101500                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  179.3000       179    250.00            5.57  2014100114  2014101500                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  179.4000       179    232.00           -2.66  2014100114  2014101406                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  179.5000       179    514.00           -2.02  2014092014  2014101500                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  180.1000       180    176.00           -0.26  2014092410  2014100418                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  181.1000       181    454.00           -0.45  2014100421  2014102619                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  182.1000       182    197.00           -2.31  2014100801  2014101906                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  183.1000       183    273.00            2.54  2014101106  2014102515                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  184.1000       184    169.00            4.20  2014101321  2014102322                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  185.1000       185    411.00           -1.81  2014101819  2014110722                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  188.1000       188    179.00            1.24  2014121900  2014122911                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  189.1000       189    184.00            7.50  2014122110  2015010102                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  190.1000       190    169.00            0.61  2014122205  2015010106                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  191.1000       191    453.00            0.85  2014123022  2015012119                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  193.1000       193    967.00           -2.60  2015011415  2015022622                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  194.1000       194    169.00            4.68  2015011618  2015012619                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  195.1000       195    344.00            2.41  2015011804  2015020412                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  196.1000       196    183.00            0.48  2015013110  2015021101                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  197.1000       197    182.00           -4.39  2015020313  2015021403                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  198.1000       198    406.00           -1.41  2015021109  2015030307                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  200.1000       200    271.00            2.26  2015022820  2015031503                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  201.2000       201    714.00           -2.39  2015031112  2015041306                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  202.1000       202    225.00            3.10  2015031423  2015032708                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  204.1000       204    174.00           -1.30  2015041404  2015042410                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  205.1000       205    226.00            1.58  2015042010  2015050220                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  208.1000       208    196.00            1.45  2015050701  2015051805                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  209.1000       209    233.00            0.23  2015051421  2015052714                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
